Distribution,Sample Length,Gini Coefficient,Herfindahl-Hirschman Index,Entropy,Nakamoto Coefficient,Apokedro
Bimodal,278,0.2266437362775675,0.004204196513583509,5.539836001727616,97,0.03459821428571429
Log-normal,278,0.286585176284349,0.004659937697953767,5.494066976727652,86,0.025582414829659318
Chi-Square,278,0.4958779702137145,0.007036968065486024,5.215609012444089,52,0.013275807856037151
Uniform,279,0.3041528328169553,0.004592380581140537,5.483660759336073,83,0.006808031646377023
Normal,279,0.1100473729090113,0.003721337016797208,5.611380697377623,119,0.007891244185044796
Exponential,279,0.5298586637934145,0.007638458308003671,5.15375922542512,48,0.04971168154761905
Bimodal,279,0.2265498944073687,0.004196420076525709,5.541180749691325,97,0.01600566137998692
Log-normal,279,0.28545051290864015,0.0046963607735629725,5.49698705789812,84,0.03769388686131387
Chi-Square,279,0.4797348173750893,0.006760400259501104,5.244789394655283,55,0.012836617372554067
Uniform,280,0.27103810708313336,0.004361854086388564,5.516736183779817,90,0.006630735759493671
Normal,280,0.11035578451852684,0.0037083768958681754,5.615345174755333,119,0.005120526513234018
Exponential,280,0.5013453527012531,0.007289297619281441,5.206027202815788,52,0.018411458333333332
Bimodal,280,0.2289946749548273,0.004183422011413848,5.545657539084099,97,0.01618893045774648
Log-normal,280,0.2747755984302682,0.004584528475275707,5.510818333069755,87,0.03507133152173913
Chi-Square,280,0.5250590513923937,0.008326074139374577,5.152695049169683,47,0.06778724747474747
Uniform,281,0.2635811428645206,0.004301197126148286,5.52558371307701,92,0.006308812662315473
Normal,281,0.11571090041776927,0.0037118775704557535,5.615847476072435,118,0.026603982300884954
Exponential,281,0.4911652724823687,0.0067718977416131925,5.228014781605976,56,0.026919157608695652
Bimodal,281,0.23138038247901208,0.004199266545399307,5.54328723785333,97,0.022055288461538463
Log-normal,281,0.2783682989341861,0.0046252662070402585,5.50959146358198,86,0.053103885135135136
Chi-Square,281,0.5031745379931358,0.007253389932027893,5.2055867190502925,51,0.025164753401360544
Uniform,282,0.2577368576013734,0.004255392730838388,5.531940518448338,94,0.006381535898795676
Normal,282,0.10603442756904369,0.0036714329323337576,5.623982415729801,121,0.01008680092098238
Exponential,282,0.4719287199657856,0.006523458758549242,5.270511556023319,57,0.04905523255813953
Bimodal,282,0.22948559268971955,0.004159371261480105,5.551827563312421,98,0.022040628991060025
Log-normal,282,0.2865023699623107,0.00463198806976369,5.507406271264827,85,0.006720901087390263
Chi-Square,282,0.5168348754477657,0.007296805079674424,5.193439105261145,51,0.012662662955339321
Uniform,283,0.2740290988211633,0.004330672782381617,5.523212501862906,91,0.006493080171877162
Normal,283,0.11490608035230161,0.0036789272740231417,5.624351856479446,119,0.005270465518923137
Exponential,283,0.4713783546818173,0.006548803473980675,5.274030964329662,56,0.01822557966023875
Bimodal,283,0.23181854389732526,0.004173690987330015,5.549752574072806,97,0.015963144909972297
Log-normal,283,0.27105909969723185,0.004573702018105719,5.5216639149530575,88,0.020385063264738598
Chi-Square,283,0.49715373264834956,0.006920381514384084,5.232123785992549,54,0.022866177721088437
Uniform,284,0.2847003330214835,0.004379086885720879,5.5158692447404984,90,0.006797822579279035
Normal,284,0.11283002360483937,0.003665449906019128,5.628021085401297,121,0.0208110278372591
Exponential,284,0.5016119448453614,0.00754898366640026,5.213069860691647,53,0.096875
Bimodal,284,0.23154309849707524,0.004133365207647461,5.558832485505476,98,0.024041089650145772
Log-normal,284,0.2731744472245856,0.004400400594032477,5.531337550328423,88,0.013644790061633282
Chi-Square,284,0.5225174667605176,0.007487095478397436,5.183591206175361,50,0.01286892361111111
Uniform,285,0.2840658415553687,0.004360279542030698,5.522732837710522,90,0.0064518019828510185
Normal,285,0.109638433068286,0.0036418921206509258,5.632991513876031,122,0.005167065253513103
Exponential,285,0.5022576366527218,0.007277228639171538,5.22175693933044,52,0.04915730337078652
Bimodal,285,0.23940702794841134,0.0041694202867865685,5.552621939265222,97,0.012002141529340836
Log-normal,285,0.28897414115674575,0.004630501893832774,5.514468458136381,86,0.009714983986652347
Chi-Square,285,0.46798992198834216,0.006412564998310794,5.283685523296124,59,0.0319436331775701
Uniform,286,0.2738292411950279,0.0042847763989976514,5.534902706701455,92,0.006775500133073101
Normal,286,0.12119467755084308,0.0036547609282168696,5.633077217092,119,0.007163474225897255
Exponential,286,0.4784861077479285,0.006368346018256723,5.2725602828156655,58,0.013814257283197831
Bimodal,286,0.22536079801625697,0.004071504767364634,5.570718895084049,99,0.015986441912268678
Log-normal,286,0.2650137142602598,0.004456974033607999,5.537795628971505,92,0.04752155172413793
Chi-Square,286,0.5184174232261707,0.007201701892186958,5.20164532366819,52,0.012370996661819143
Uniform,287,0.27278260820960215,0.004265126406326059,5.535683085521471,94,0.0061423702901218045
Normal,287,0.11703248397981596,0.003632085710163561,5.638135499353565,120,0.005145724913875247
Exponential,287,0.4999351974362148,0.00705206419170424,5.231459710630782,56,0.037141818936877076
Bimodal,287,0.225249611337853,0.004076283340236147,5.569586108430503,100,0.01167983164206642
Log-normal,287,0.2813171447008963,0.004451758613091846,5.532129941046108,88,0.010548088121118012
Chi-Square,287,0.47595930258173197,0.006421595921050973,5.277177398119971,60,0.034056432038834954
Uniform,288,0.2696876494189772,0.0042328519429024845,5.546090269127536,92,0.006709929435483871
Normal,288,0.11410503097868012,0.0036136036604922225,5.642386709842748,122,0.01013180328964964
Exponential,288,0.4902445328046171,0.006496084602401248,5.264171146115567,57,0.013283556840551181
Bimodal,288,0.2322433817954709,0.004083715548925651,5.57110253731387,99,0.01261469414893617
Log-normal,288,0.25559275760948885,0.004265809417252029,5.558003820259472,94,0.01217582253397081
Chi-Square,288,0.5036094777615492,0.006927611865356117,5.233355543175206,54,0.036923363095238096
Uniform,289,0.28279447316315953,0.004292498523318794,5.537130655241018,92,0.006792596954799945
Normal,289,0.11417642154771299,0.0036045606760784638,5.6451509652550875,123,0.007537205233895706
Exponential,289,0.5016011852452064,0.007049035743302919,5.235745598901943,54,0.025599655100334448
Bimodal,289,0.22956585578008296,0.004066281089358041,5.574067320687916,100,0.017028186274509804
Log-normal,289,0.28010121029956864,0.00442092775512975,5.540174089292575,90,0.006352747598557349
Chi-Square,289,0.5169344982452968,0.007231441446933102,5.212370716451298,51,0.03289874188311688
Uniform,290,0.2774809109543064,0.004246435111278307,5.544524634502419,93,0.006621958450456781
Normal,290,0.11176446336132753,0.003585806971694097,5.648753676297492,123,0.007913801033818118
Exponential,290,0.5220653196995161,0.007463004300175096,5.204000076956491,52,0.03526409125766871
Bimodal,290,0.23008763469708624,0.0040502747247659785,5.579390091830446,100,0.016190807799442895
Log-normal,290,0.27519664209997075,0.0045290657834050315,5.540978803102505,91,0.09948979591836735
Chi-Square,290,0.5182208054608988,0.007204350598308903,5.217140079104187,50,0.016581852064220182
Uniform,291,0.2658473687803025,0.004166326557136493,5.5580035596376645,96,0.0066798528876686955
Normal,291,0.11004010428989584,0.0035682438734027148,5.653878835106427,124,0.005200886452754399
Exponential,291,0.4824436664009744,0.006366522871413356,5.283667337619924,58,0.013537018792339761
Bimodal,291,0.22620303599601602,0.004023808028027767,5.583437329778267,101,0.011279447321122902
Log-normal,291,0.29247525065838725,0.004554940532520116,5.532627041609386,86,0.01316730850763143
Chi-Square,291,0.5008094039592682,0.007083286451797911,5.242564291945044,56,0.04396701388888889
Uniform,292,0.2818791034789841,0.004243430282731685,5.5480565172955165,93,0.006831798354054818
Normal,292,0.11191684767796452,0.0035584156647330365,5.656783245442227,124,0.00526693832404646
Exponential,292,0.4604820424386193,0.006098805935820854,5.321233506078501,63,0.025705111228813558
Bimodal,292,0.22721772876274932,0.003998894518658541,5.589394094692927,102,0.015896376085504343
Log-normal,292,0.30115901725758776,0.004632241159081294,5.5271644561109765,85,0.09308510638297872
Chi-Square,292,0.49405166182483834,0.006664150602901951,5.268357555313125,55,0.033701670420420424
Uniform,293,0.2903867465563726,0.00427868607427513,5.543662826412107,92,0.006777495368736768
Normal,293,0.10846918123945282,0.0035396650303700906,5.661040416242459,125,0.005354329913563292
Exponential,293,0.46109079016177185,0.0061864024570663975,5.32243545699602,62,0.018261807771194166
Bimodal,293,0.22556989795608337,0.0039904936588108396,5.591123983437537,101,0.017315372757847534
Log-normal,293,0.28582433090720083,0.004517457476270888,5.543510511586872,88,0.02719715783664459
Chi-Square,293,0.514593753939469,0.006786567076863934,5.233977912533181,54,0.02369996182373473
Uniform,294,0.26303286198425213,0.004108513639470363,5.571711374001466,96,0.006757745954003407
Normal,294,0.11210083173177682,0.003535136542628897,5.663226701953811,125,0.005445853335017686
Exponential,294,0.5051184753417369,0.006834104716910922,5.2551414527542955,53,0.03355251099706745
Bimodal,294,0.22780927496710993,0.003978507830915327,5.595506677525604,102,0.01628148971408647
Log-normal,294,0.2798150208254902,0.00433153169645099,5.558149045097819,90,0.009623731303418804
Chi-Square,294,0.49235954845118757,0.0067427117090066106,5.2692546010853425,56,0.013232212760974305
Uniform,295,0.2712275548244307,0.004140592004703455,5.567564834748584,96,0.006207724450606227
Normal,295,0.10476105175196385,0.003512918001484483,5.6688776068790485,126,0.007615074479250767
Exponential,295,0.4650042544161562,0.006048057483875993,5.325576128096154,62,0.017699008068081345
Bimodal,295,0.21778857861892306,0.003926982143923201,5.603554606113633,103,0.011638284176029962
Log-normal,295,0.2747582972828024,0.004365426028309745,5.561854567934623,92,0.01908319212721585
Chi-Square,295,0.5060235795394327,0.007321410278795721,5.2398912534855535,54,0.03527986550632911
Uniform,296,0.2581422734899589,0.004055800459388616,5.581398451434053,99,0.006495008198570238
Normal,296,0.11881820826763365,0.0035298096738350946,5.667005699523315,124,0.01242030111444492
Exponential,296,0.4997795236872408,0.007054520397313623,5.2608406575843745,55,0.03578629032258065
Bimodal,296,0.22470666814339155,0.0039396320199802555,5.604460801361848,103,0.007969873613758447
Log-normal,296,0.2806832573675178,0.004385909054374962,5.5606779892200935,90,0.014090023712737128
Chi-Square,296,0.5090582449464062,0.007531478839437183,5.234809217066569,52,0.025910730912476723
Uniform,297,0.2675986625889308,0.004092027834150476,5.575178324576152,97,0.006763839506281762
Normal,297,0.10593558988773527,0.0034860354905785623,5.6757533947285275,127,0.005215355582985188
Exponential,297,0.488935680409896,0.006453916472572072,5.290583677160963,58,0.025696417297979796
Bimodal,297,0.22710920743126312,0.003954685301239431,5.601968001701539,102,0.011950877649507948
Log-normal,297,0.2692302428654541,0.004211859672632405,5.577606717314381,93,0.009523892667231812
Chi-Square,297,0.5025101416767663,0.006844555811303566,5.2672855589920955,54,0.03397472993827161
Uniform,298,0.2749353544255691,0.00411838499856186,5.573432697232337,97,0.0067889386312614
Normal,298,0.10427507273380289,0.00346999285462491,5.680076386573111,127,0.005016426963703389
Exponential,298,0.4997177159291538,0.006624320487606351,5.279400183787843,56,0.035593051118210865
Bimodal,298,0.22554380939790614,0.003912259129860551,5.6110990512604655,103,0.01155767471438772
Log-normal,298,0.2600547060197388,0.0041658797442683795,5.587009907449943,96,0.014773005039109506
Chi-Square,298,0.46154732353322886,0.005914088054734444,5.344061782068003,63,0.017836887477313976
Uniform,299,0.27420127166081987,0.004100199509591295,5.5767616544004746,97,0.0067764664465159805
Normal,299,0.11514018458556291,0.003482865138208865,5.679445405531954,126,0.005214374178249437
Exponential,299,0.47669597437195355,0.006151647599415232,5.320889809424177,61,0.018414142293407612
Bimodal,299,0.2290190605068241,0.003926788881527276,5.608708849122209,103,0.01786398712183156
Log-normal,299,0.2891568213408682,0.004519476955146158,5.557289825732543,91,0.05133928571428571
Chi-Square,299,0.4985566722097218,0.006696354389322911,5.280038829335824,55,0.012055651510282777
Uniform,300,0.2728372247376895,0.004079315186706491,5.580069764727073,97,0.006767244199232379
Normal,300,0.11126986373936347,0.0034655818040035683,5.683278057888549,128,0.005565785991531404
Exponential,300,0.48030857007058114,0.006341914714583999,5.315918626542865,60,0.047453703703703706
Bimodal,300,0.22924339090250395,0.0039017267208907775,5.61515673072972,104,0.012063022033410139
Log-normal,300,0.2755363600943792,0.004232946742053569,5.5806910609494675,94,0.00692446395033389
Chi-Square,300,0.5021152159454659,0.007054689616376992,5.267724762186314,56,0.08333333333333333
Uniform,301,0.26863391320578384,0.004043297598074952,5.589701728651698,98,0.0069157681639226915
Normal,301,0.11192235704804833,0.003452767610273801,5.687193215182257,128,0.007178595806496779
Exponential,301,0.5117106830573472,0.006673454237318126,5.265770957689301,55,0.009915799872819767
Bimodal,301,0.22672397937056368,0.003893289586246875,5.6167946109920495,104,0.011560369318181819
Log-normal,301,0.26792376089645387,0.004145465030099379,5.592476695109706,95,0.026940180311890837
Chi-Square,301,0.5090421221256735,0.006751337142844281,5.269922790526076,55,0.008971192751377411
Uniform,302,0.27241860067447315,0.004050017568752234,5.59068617938992,97,0.0066631589463884205
Normal,302,0.1199636251540535,0.003459307596404125,5.687074016084198,127,0.007533132057716436
Exponential,302,0.5153355214366913,0.006699384369523027,5.266584260343521,53,0.00964163840884054
Bimodal,302,0.226126562807279,0.0038640446971287324,5.62364875439539,105,0.015991958815520763
Log-normal,302,0.2724208872547914,0.0042482530905951195,5.587240961309938,95,0.047776442307692304
Chi-Square,302,0.4643730616704192,0.00585682407632053,5.353053606402666,63,0.017884127176015473
Uniform,303,0.274601277538275,0.004048275732418381,5.589808891485131,98,0.006678240939909141
Normal,303,0.11930983940241878,0.0034493344698083156,5.690835607377554,127,0.005163104896269509
Exponential,303,0.5110268121380069,0.0066617993220351186,5.2736624053780865,54,0.00971253007340545
Bimodal,303,0.22668359177373767,0.0038615093136998733,5.624105004399022,105,0.011778171405287939
Log-normal,303,0.281239711428877,0.004234047496896875,5.585052386102834,94,0.018683838457076565
Chi-Square,303,0.5281545816832627,0.0070455048028740825,5.240378919874552,52,0.012252784178187403
Uniform,304,0.2542649831636019,0.003929381418356778,5.610209391921884,101,0.006590808451417004
Normal,304,0.1100513704228324,0.003416629942334262,5.697228983173305,129,0.005229539410058027
Exponential,304,0.5024272097417675,0.006686246737460947,5.287630153157465,56,0.018492593930635837
Bimodal,304,0.22692532608885432,0.0038379748952261984,5.630495354420463,105,0.013559422348484848
Log-normal,304,0.27169917695337914,0.004238471857057013,5.5930570763556675,96,0.050170068027210885
Chi-Square,304,0.5063095050638956,0.00680505658663333,5.277494244657633,55,0.017959398020257828
